Grid size (x, y)
64,64
id,type,station,x,y,weight_to_NORTH,weight_to_WEST,weight_to_SOUTH,weight_to_EAST,weight_for_WAIT
2347,Travel,None,36,43,1,1,1,1,1
2348,Travel,None,36,44,1,1,1,inf,1
2349,Travel,None,36,45,1,1,1,1,1
2350,Travel,None,36,46,1,1,1,1,1
2351,Travel,None,36,47,1,1,1,1,1
2352,Travel,None,36,48,1,1,1,1,1
2353,Travel,None,36,49,1,1,1,1,1
2354,Travel,None,36,50,1,1,1,1,1
2355,Travel,None,36,51,1,1,1,1,1
2356,Travel,None,36,52,inf,1,1,1,1
2357,Obstacle,None,36,53,inf,inf,inf,inf,inf
2358,Travel,None,36,54,1,1,inf,1,1
2359,Travel,None,36,55,1,1,1,1,1
2360,Travel,None,36,56,1,1,1,1,1
2361,Travel,None,36,57,1,1,1,1,1
2362,Travel,None,36,58,1,1,1,inf,1
2363,Travel,None,36,59,1,inf,1,1,1
2364,Travel,None,36,60,inf,1,1,1,1
2365,Obstacle,None,36,61,inf,inf,inf,inf,inf
2366,Travel,None,36,62,1,1,inf,1,1
2367,Travel,None,36,63,inf,1,1,1,1
2368,Travel,None,37,0,1,1,inf,1,1
2369,Travel,None,37,1,1,1,1,1,1
2370,Travel,None,37,2,1,1,1,1,1
2371,Travel,None,37,3,1,1,1,1,1
2372,Travel,None,37,4,1,inf,1,1,1
2373,Travel,None,37,5,1,1,1,1,1
2374,Travel,None,37,6,inf,1,1,1,1
2375,Obstacle,None,37,7,inf,inf,inf,inf,inf
2376,Travel,None,37,8,1,inf,inf,1,1
2377,Travel,None,37,9,1,1,1,1,1
2378,Travel,None,37,10,1,1,1,1,1
2379,Travel,None,37,11,1,1,1,1,1
2380,Travel,None,37,12,1,1,1,1,1
2381,Travel,None,37,13,1,1,1,1,1
2382,Travel,None,37,14,1,1,1,1,1
2383,Travel,None,37,15,1,1,1,1,1
2384,Travel,None,37,16,1,1,1,1,1
2385,Travel,None,37,17,1,1,1,inf,1
2386,Travel,None,37,18,1,1,1,inf,1
2387,Travel,None,37,19,1,1,1,1,1
2388,Travel,None,37,20,1,1,1,1,1
2389,Travel,None,37,21,1,1,1,1,1
2390,Travel,None,37,22,1,1,1,1,1
2391,Travel,None,37,23,1,inf,1,1,1
2392,Travel,None,37,24,1,1,1,inf,1
2393,Travel,None,37,25,1,1,1,1,1
2394,Travel,None,37,26,1,1,1,1,1
2395,Travel,None,37,27,1,1,1,1,1
2396,Travel,None,37,28,1,1,1,1,1
2397,Travel,None,37,29,1,1,1,inf,1
2398,Travel,None,37,30,1,1,1,1,1
2399,Travel,None,37,31,1,1,1,1,1
2400,Travel,None,37,32,1,1,1,1,1
2401,Travel,None,37,33,1,1,1,1,1
2402,Travel,None,37,34,1,1,1,1,1
2403,Travel,None,37,35,1,1,1,1,1
2404,Travel,None,37,36,1,1,1,1,1
2405,Travel,None,37,37,1,1,1,1,1
2406,Travel,None,37,38,1,inf,1,1,1
2407,Travel,None,37,39,1,1,1,1,1
2408,Travel,None,37,40,1,inf,1,1,1
2409,Travel,None,37,41,1,1,1,1,1
2410,Travel,None,37,42,1,1,1,1,1
2411,Travel,None,37,43,inf,1,1,1,1
2412,Obstacle,None,37,44,inf,inf,inf,inf,inf
2413,Travel,None,37,45,1,1,inf,1,1
2414,Travel,None,37,46,1,1,1,inf,1
2415,Travel,None,37,47,1,1,1,1,1
2416,Travel,None,37,48,1,1,1,1,1
2417,Travel,None,37,49,1,1,1,1,1
2418,Travel,None,37,50,1,1,1,1,1
2419,Travel,None,37,51,1,1,1,1,1
2420,Travel,None,37,52,1,1,1,1,1
2421,Travel,None,37,53,1,inf,1,1,1
2422,Travel,None,37,54,1,1,1,1,1
2423,Travel,None,37,55,1,1,1,1,1
2424,Travel,None,37,56,1,1,1,1,1
2425,Travel,None,37,57,inf,1,1,1,1
2426,Obstacle,None,37,58,inf,inf,inf,inf,inf
2427,Travel,None,37,59,1,1,inf,1,1
2428,Travel,None,37,60,1,1,1,1,1
2429,Travel,None,37,61,1,inf,1,1,1
2430,Travel,None,37,62,1,1,1,1,1
2431,Travel,None,37,63,inf,1,1,1,1
2432,Travel,None,38,0,1,1,inf,1,1
2433,Travel,None,38,1,1,1,1,1,1
2434,Travel,None,38,2,1,1,1,1,1
2435,Travel,None,38,3,1,1,1,1,1
2436,Travel,None,38,4,1,1,1,1,1
2437,Travel,None,38,5,1,1,1,inf,1
2438,Travel,None,38,6,1,1,1,1,1
2439,Travel,None,38,7,1,inf,1,1,1
2440,Travel,None,38,8,1,1,1,inf,1
2441,Travel,None,38,9,1,1,1,1,1
2442,Travel,None,38,10,1,1,1,1,1
2443,Travel,None,38,11,1,1,1,1,1
2444,Travel,None,38,12,1,1,1,1,1
2445,Travel,None,38,13,1,1,1,1,1
2446,Travel,None,38,14,1,1,1,1,1
2447,Travel,None,38,15,1,1,1,1,1
2448,Travel,None,38,16,inf,1,1,1,1
2449,Obstacle,None,38,17,inf,inf,inf,inf,inf
2450,Obstacle,None,38,18,inf,inf,inf,inf,inf
2451,Travel,None,38,19,1,1,inf,inf,1
2452,Travel,None,38,20,1,1,1,1,1
2453,Travel,None,38,21,1,1,1,1,1
2454,Travel,None,38,22,1,1,1,1,1
2455,Travel,None,38,23,inf,1,1,1,1
2456,Obstacle,None,38,24,inf,inf,inf,inf,inf
2457,Travel,None,38,25,1,1,inf,1,1
2458,Travel,None,38,26,1,1,1,1,1
2459,Travel,None,38,27,1,1,1,1,1
2460,Travel,None,38,28,inf,1,1,1,1
2461,Obstacle,None,38,29,inf,inf,inf,inf,inf
2462,Travel,None,38,30,1,1,inf,inf,1
2463,Travel,None,38,31,1,1,1,1,1
2464,Travel,None,38,32,1,1,1,1,1
2465,Travel,None,38,33,1,1,1,1,1
2466,Travel,None,38,34,1,1,1,1,1
2467,Travel,None,38,35,1,1,1,1,1
2468,Travel,None,38,36,1,1,1,1,1
2469,Travel,None,38,37,1,1,1,1,1
2470,Travel,None,38,38,1,1,1,1,1
2471,Travel,None,38,39,1,1,1,1,1
2472,Travel,None,38,40,1,1,1,inf,1
2473,Travel,None,38,41,1,1,1,1,1
2474,Travel,None,38,42,1,1,1,1,1
2475,Travel,None,38,43,1,1,1,inf,1
2476,Travel,None,38,44,1,inf,1,1,1
2477,Travel,None,38,45,inf,1,1,1,1
2478,Obstacle,None,38,46,inf,inf,inf,inf,inf
2479,Travel,None,38,47,1,1,inf,1,1
2480,Travel,None,38,48,1,1,1,inf,1
2481,Travel,None,38,49,1,1,1,1,1
2482,Travel,None,38,50,1,1,1,1,1
2483,Travel,None,38,51,1,1,1,inf,1
2484,Travel,None,38,52,1,1,1,1,1
2485,Travel,None,38,53,1,1,1,1,1
2486,Travel,None,38,54,1,1,1,1,1
2487,Travel,None,38,55,1,1,1,1,1
2488,Travel,None,38,56,1,1,1,1,1
2489,Travel,None,38,57,1,1,1,1,1
2490,Travel,None,38,58,1,inf,1,1,1
2491,Travel,None,38,59,1,1,1,1,1
2492,Travel,None,38,60,1,1,1,1,1
2493,Travel,None,38,61,1,1,1,inf,1
2494,Travel,None,38,62,1,1,1,1,1
2495,Travel,None,38,63,inf,1,1,1,1
2496,Travel,None,39,0,1,1,inf,1,1
2497,Travel,None,39,1,1,1,1,1,1
2498,Travel,None,39,2,1,1,1,inf,1
2499,Travel,None,39,3,1,1,1,1,1
2500,Travel,None,39,4,inf,1,1,1,1
2501,Obstacle,None,39,5,inf,inf,inf,inf,inf
2502,Travel,None,39,6,1,1,inf,1,1
2503,Travel,None,39,7,inf,1,1,1,1
2504,Obstacle,None,39,8,inf,inf,inf,inf,inf
2505,Travel,None,39,9,1,1,inf,1,1
2506,Travel,None,39,10,1,1,1,inf,1
2507,Travel,None,39,11,1,1,1,1,1
2508,Travel,None,39,12,1,1,1,inf,1
2509,Travel,None,39,13,1,1,1,1,1
2510,Travel,None,39,14,1,1,1,1,1
2511,Travel,None,39,15,1,1,1,1,1
2512,Travel,None,39,16,1,1,1,1,1
2513,Travel,None,39,17,1,inf,1,1,1
2514,Travel,None,39,18,inf,inf,1,1,1
2515,Obstacle,None,39,19,inf,inf,inf,inf,inf
2516,Travel,None,39,20,1,1,inf,1,1
2517,Travel,None,39,21,1,1,1,1,1
2518,Travel,None,39,22,1,1,1,1,1
2519,Travel,None,39,23,inf,1,1,1,1
2520,Obstacle,None,39,24,inf,inf,inf,inf,inf
2521,Travel,None,39,25,1,1,inf,1,1
2522,Travel,None,39,26,1,1,1,1,1
2523,Travel,None,39,27,1,1,1,1,1
2524,Travel,None,39,28,inf,1,1,1,1
2525,Obstacle,None,39,29,inf,inf,inf,inf,inf
2526,Obstacle,None,39,30,inf,inf,inf,inf,inf
2527,Travel,None,39,31,1,1,inf,1,1
2528,Travel,None,39,32,1,1,1,inf,1
2529,Travel,None,39,33,1,1,1,inf,1
2530,Travel,None,39,34,1,1,1,1,1
2531,Travel,None,39,35,1,1,1,1,1
2532,Travel,None,39,36,1,1,1,1,1
2533,Travel,None,39,37,1,1,1,1,1
2534,Travel,None,39,38,1,1,1,1,1
2535,Travel,None,39,39,inf,1,1,1,1
2536,Obstacle,None,39,40,inf,inf,inf,inf,inf
2537,Travel,None,39,41,1,1,inf,1,1
2538,Travel,None,39,42,inf,1,1,1,1
2539,Obstacle,None,39,43,inf,inf,inf,inf,inf
2540,Travel,None,39,44,1,1,inf,1,1
2541,Travel,None,39,45,1,1,1,1,1
2542,Travel,None,39,46,1,inf,1,1,1
2543,Travel,None,39,47,inf,1,1,1,1
2544,Obstacle,None,39,48,inf,inf,inf,inf,inf
2545,Travel,None,39,49,1,1,inf,1,1
2546,Travel,None,39,50,inf,1,1,1,1
2547,Obstacle,None,39,51,inf,inf,inf,inf,inf
2548,Travel,None,39,52,1,1,inf,1,1
2549,Travel,None,39,53,1,1,1,1,1
2550,Travel,None,39,54,1,1,1,inf,1
2551,Travel,None,39,55,1,1,1,1,1
2552,Travel,None,39,56,1,1,1,1,1
2553,Travel,None,39,57,1,1,1,1,1
2554,Travel,None,39,58,1,1,1,1,1
2555,Travel,None,39,59,1,1,1,inf,1
2556,Travel,None,39,60,inf,1,1,1,1
2557,Obstacle,None,39,61,inf,inf,inf,inf,inf
2558,Travel,None,39,62,1,1,inf,1,1
2559,Travel,None,39,63,inf,1,1,1,1
2560,Travel,None,40,0,1,1,inf,1,1
2561,Travel,None,40,1,inf,1,1,1,1
2562,Obstacle,None,40,2,inf,inf,inf,inf,inf
2563,Travel,None,40,3,1,1,inf,1,1
2564,Travel,None,40,4,1,1,1,1,1
2565,Travel,None,40,5,1,inf,1,1,1
2566,Travel,None,40,6,1,1,1,1,1
2567,Travel,None,40,7,1,1,1,1,1
2568,Travel,None,40,8,1,inf,1,1,1
2569,Travel,None,40,9,inf,1,1,1,1
2570,Obstacle,None,40,10,inf,inf,inf,inf,inf
2571,Travel,None,40,11,inf,1,inf,1,1
2572,Obstacle,None,40,12,inf,inf,inf,inf,inf
2573,Travel,None,40,13,1,1,inf,1,1
2574,Travel,None,40,14,1,1,1,inf,1
2575,Travel,None,40,15,1,1,1,1,1
2576,Travel,None,40,16,1,1,1,1,1
2577,Travel,None,40,17,1,1,1,1,1
2578,Travel,None,40,18,inf,1,1,1,1
2579,Obstacle,None,40,19,inf,inf,inf,inf,inf
2580,Travel,None,40,20,1,1,inf,1,1
2581,Travel,None,40,21,1,1,1,1,1
2582,Travel,None,40,22,1,1,1,1,1
2583,Travel,None,40,23,1,1,1,1,1
2584,Travel,None,40,24,1,inf,1,1,1
2585,Travel,None,40,25,1,1,1,1,1
2586,Travel,None,40,26,1,1,1,1,1
2587,Travel,None,40,27,1,1,1,1,1
2588,Travel,None,40,28,1,1,1,1,1
2589,Travel,None,40,29,inf,inf,1,1,1
2590,Obstacle,None,40,30,inf,inf,inf,inf,inf
2591,Travel,None,40,31,inf,1,inf,1,1
2592,Obstacle,None,40,32,inf,inf,inf,inf,inf
2593,Obstacle,None,40,33,inf,inf,inf,inf,inf
2594,Travel,None,40,34,1,1,inf,1,1
2595,Travel,None,40,35,1,1,1,1,1
2596,Travel,None,40,36,1,1,1,1,1
2597,Travel,None,40,37,1,1,1,1,1
2598,Travel,None,40,38,1,1,1,1,1
2599,Travel,None,40,39,1,1,1,1,1
2600,Travel,None,40,40,1,inf,1,1,1
2601,Travel,None,40,41,1,1,1,1,1
2602,Travel,None,40,42,1,1,1,inf,1
2603,Travel,None,40,43,1,inf,1,1,1
2604,Travel,None,40,44,1,1,1,1,1
2605,Travel,None,40,45,1,1,1,1,1
2606,Travel,None,40,46,1,1,1,1,1
2607,Travel,None,40,47,1,1,1,inf,1
2608,Travel,None,40,48,1,inf,1,1,1
2609,Travel,None,40,49,1,1,1,1,1
2610,Travel,None,40,50,1,1,1,1,1
2611,Travel,None,40,51,1,inf,1,1,1
2612,Travel,None,40,52,1,1,1,1,1
2613,Travel,None,40,53,inf,1,1,1,1
2614,Obstacle,None,40,54,inf,inf,inf,inf,inf
2615,Travel,None,40,55,1,1,inf,1,1
2616,Travel,None,40,56,1,1,1,1,1
2617,Travel,None,40,57,1,1,1,1,1
2618,Travel,None,40,58,inf,1,1,1,1
2619,Obstacle,None,40,59,inf,inf,inf,inf,inf
2620,Travel,None,40,60,1,1,inf,1,1
2621,Travel,None,40,61,1,inf,1,1,1
2622,Travel,None,40,62,1,1,1,1,1
2623,Travel,None,40,63,inf,1,1,1,1
2624,Travel,None,41,0,1,1,inf,1,1
2625,Travel,None,41,1,1,1,1,1,1
2626,Travel,None,41,2,1,inf,1,1,1
2627,Travel,None,41,3,1,1,1,1,1
2628,Travel,None,41,4,1,1,1,1,1
2629,Travel,None,41,5,1,1,1,inf,1
2630,Travel,None,41,6,1,1,1,1,1
2631,Travel,None,41,7,1,1,1,1,1
2632,Travel,None,41,8,1,1,1,1,1
2633,Travel,None,41,9,1,1,1,1,1
2634,Travel,None,41,10,1,inf,1,1,1
2635,Travel,None,41,11,1,1,1,1,1
2636,Travel,None,41,12,1,inf,1,1,1
2637,Travel,None,41,13,inf,1,1,1,1
2638,Obstacle,None,41,14,inf,inf,inf,inf,inf
2639,Travel,None,41,15,1,1,inf,1,1
2640,Travel,None,41,16,1,1,1,1,1
2641,Travel,None,41,17,1,1,1,inf,1
2642,Travel,None,41,18,1,1,1,1,1
2643,Travel,None,41,19,1,inf,1,1,1
2644,Travel,None,41,20,1,1,1,1,1
2645,Travel,None,41,21,1,1,1,1,1
2646,Travel,None,41,22,1,1,1,1,1
2647,Travel,None,41,23,1,1,1,1,1
2648,Travel,None,41,24,1,1,1,1,1
2649,Travel,None,41,25,1,1,1,1,1
2650,Travel,None,41,26,1,1,1,1,1
2651,Travel,None,41,27,1,1,1,1,1
2652,Travel,None,41,28,1,1,1,1,1
2653,Travel,None,41,29,1,1,1,1,1
2654,Travel,None,41,30,1,inf,1,1,1
2655,Travel,None,41,31,1,1,1,inf,1
2656,Travel,None,41,32,1,inf,1,1,1
2657,Travel,None,41,33,1,inf,1,1,1
2658,Travel,None,41,34,1,1,1,1,1
2659,Travel,None,41,35,1,1,1,1,1
2660,Travel,None,41,36,1,1,1,inf,1
2661,Travel,None,41,37,1,1,1,1,1
2662,Travel,None,41,38,1,1,1,1,1
2663,Travel,None,41,39,1,1,1,1,1
2664,Travel,None,41,40,1,1,1,1,1
2665,Travel,None,41,41,inf,1,1,1,1
2666,Obstacle,None,41,42,inf,inf,inf,inf,inf
2667,Travel,None,41,43,1,1,inf,1,1
2668,Travel,None,41,44,1,1,1,1,1
2669,Travel,None,41,45,1,1,1,1,1
2670,Travel,None,41,46,inf,1,1,1,1
2671,Obstacle,None,41,47,inf,inf,inf,inf,inf
2672,Travel,None,41,48,1,1,inf,1,1
2673,Travel,None,41,49,1,1,1,1,1
2674,Travel,None,41,50,1,1,1,1,1
2675,Travel,None,41,51,1,1,1,1,1
2676,Travel,None,41,52,1,1,1,1,1
2677,Travel,None,41,53,1,1,1,1,1
2678,Travel,None,41,54,1,inf,1,1,1
2679,Travel,None,41,55,1,1,1,1,1
2680,Travel,None,41,56,1,1,1,1,1
2681,Travel,None,41,57,1,1,1,1,1
2682,Travel,None,41,58,1,1,1,1,1
2683,Travel,None,41,59,1,inf,1,1,1
2684,Travel,None,41,60,1,1,1,1,1
2685,Travel,None,41,61,1,1,1,inf,1
2686,Travel,None,41,62,1,1,1,1,1
2687,Travel,None,41,63,inf,1,1,1,1
2688,Travel,None,42,0,1,1,inf,1,1
2689,Travel,None,42,1,1,1,1,1,1
2690,Travel,None,42,2,1,1,1,1,1
2691,Travel,None,42,3,1,1,1,1,1
2692,Travel,None,42,4,inf,1,1,inf,1
2693,Obstacle,None,42,5,inf,inf,inf,inf,inf
2694,Travel,None,42,6,1,1,inf,1,1
2695,Travel,None,42,7,1,1,1,1,1
2696,Travel,None,42,8,1,1,1,1,1
2697,Travel,None,42,9,1,1,1,1,1
2698,Travel,None,42,10,1,1,1,1,1
2699,Travel,None,42,11,1,1,1,inf,1
2700,Travel,None,42,12,1,1,1,1,1
2701,Travel,None,42,13,1,1,1,1,1
2702,Travel,None,42,14,1,inf,1,1,1
2703,Travel,None,42,15,1,1,1,1,1
2704,Travel,None,42,16,inf,1,1,1,1
2705,Obstacle,None,42,17,inf,inf,inf,inf,inf
2706,Travel,None,42,18,1,1,inf,1,1
2707,Travel,None,42,19,1,1,1,1,1
2708,Travel,None,42,20,1,1,1,inf,1
2709,Travel,None,42,21,1,1,1,1,1
2710,Travel,None,42,22,1,1,1,1,1
2711,Travel,None,42,23,1,1,1,1,1
2712,Travel,None,42,24,1,1,1,1,1
2713,Travel,None,42,25,1,1,1,1,1
2714,Travel,None,42,26,1,1,1,1,1
2715,Travel,None,42,27,1,1,1,1,1
2716,Travel,None,42,28,1,1,1,1,1
2717,Travel,None,42,29,1,1,1,inf,1
2718,Travel,None,42,30,inf,1,1,1,1
2719,Obstacle,None,42,31,inf,inf,inf,inf,inf
2720,Travel,None,42,32,1,1,inf,1,1
2721,Travel,None,42,33,1,1,1,1,1
2722,Travel,None,42,34,1,1,1,1,1
2723,Travel,None,42,35,inf,1,1,1,1
2724,Obstacle,None,42,36,inf,inf,inf,inf,inf
2725,Travel,None,42,37,1,1,inf,1,1
2726,Travel,None,42,38,1,1,1,1,1
2727,Travel,None,42,39,1,1,1,1,1
2728,Travel,None,42,40,1,1,1,1,1
2729,Travel,None,42,41,1,1,1,1,1
2730,Travel,None,42,42,1,inf,1,1,1
2731,Travel,None,42,43,1,1,1,1,1
2732,Travel,None,42,44,1,1,1,1,1
2733,Travel,None,42,45,1,1,1,1,1
2734,Travel,None,42,46,1,1,1,1,1
2735,Travel,None,42,47,1,inf,1,inf,1
2736,Travel,None,42,48,1,1,1,1,1
2737,Travel,None,42,49,1,1,1,1,1
2738,Travel,None,42,50,1,1,1,1,1
2739,Travel,None,42,51,1,1,1,1,1
2740,Travel,None,42,52,1,1,1,1,1
2741,Travel,None,42,53,1,1,1,inf,1
2742,Travel,None,42,54,1,1,1,1,1
2743,Travel,None,42,55,1,1,1,inf,1
2744,Travel,None,42,56,1,1,1,1,1
2745,Travel,None,42,57,1,1,1,1,1
2746,Travel,None,42,58,1,1,1,1,1
2747,Travel,None,42,59,1,1,1,1,1
2748,Travel,None,42,60,inf,1,1,1,1
2749,Obstacle,None,42,61,inf,inf,inf,inf,inf
2750,Travel,None,42,62,1,1,inf,1,1
2751,Travel,None,42,63,inf,1,1,1,1
2752,Travel,None,43,0,1,1,inf,1,1
2753,Travel,None,43,1,1,1,1,1,1
2754,Travel,None,43,2,1,1,1,inf,1
2755,Travel,None,43,3,inf,1,1,inf,1
2756,Obstacle,None,43,4,inf,inf,inf,inf,inf
2757,Travel,None,43,5,1,inf,inf,1,1
2758,Travel,None,43,6,1,1,1,1,1
2759,Travel,None,43,7,1,1,1,1,1
2760,Travel,None,43,8,1,1,1,inf,1
2761,Travel,None,43,9,1,1,1,1,1
2762,Travel,None,43,10,inf,1,1,1,1
2763,Obstacle,None,43,11,inf,inf,inf,inf,inf
2764,Travel,None,43,12,1,1,inf,1,1
2765,Travel,None,43,13,1,1,1,1,1
2766,Travel,None,43,14,1,1,1,1,1
2767,Travel,None,43,15,1,1,1,1,1
2768,Travel,None,43,16,1,1,1,1,1
2769,Travel,None,43,17,1,inf,1,1,1
2770,Travel,None,43,18,1,1,1,1,1
2771,Travel,None,43,19,inf,1,1,inf,1
2772,Obstacle,None,43,20,inf,inf,inf,inf,inf
2773,Travel,None,43,21,1,1,inf,1,1
2774,Travel,None,43,22,1,1,1,inf,1
2775,Travel,None,43,23,1,1,1,1,1
2776,Travel,None,43,24,1,1,1,1,1
2777,Travel,None,43,25,1,1,1,1,1
2778,Travel,None,43,26,1,1,1,1,1
2779,Travel,None,43,27,1,1,1,1,1
2780,Travel,None,43,28,inf,1,1,1,1
2781,Obstacle,None,43,29,inf,inf,inf,inf,inf
2782,Travel,None,43,30,1,1,inf,1,1
2783,Travel,None,43,31,1,inf,1,1,1
2784,Travel,None,43,32,1,1,1,1,1
2785,Travel,None,43,33,1,1,1,1,1
2786,Travel,None,43,34,1,1,1,1,1
2787,Travel,None,43,35,inf,1,1,1,1
2788,Obstacle,None,43,36,inf,inf,inf,inf,inf
2789,Travel,None,43,37,1,1,inf,1,1
2790,Travel,None,43,38,1,1,1,inf,1
2791,Travel,None,43,39,1,1,1,1,1
2792,Travel,None,43,40,1,1,1,1,1
2793,Travel,None,43,41,1,1,1,1,1
2794,Travel,None,43,42,1,1,1,1,1
2795,Travel,None,43,43,1,1,1,1,1
2796,Travel,None,43,44,1,1,1,1,1
2797,Travel,None,43,45,1,1,1,1,1
2798,Travel,None,43,46,inf,1,1,1,1
2799,Obstacle,None,43,47,inf,inf,inf,inf,inf
2800,Travel,None,43,48,1,1,inf,1,1
2801,Travel,None,43,49,1,1,1,1,1
2802,Travel,None,43,50,1,1,1,1,1
2803,Travel,None,43,51,1,1,1,1,1
2804,Travel,None,43,52,inf,1,1,1,1
2805,Obstacle,None,43,53,inf,inf,inf,inf,inf
2806,Travel,None,43,54,inf,1,inf,1,1
2807,Obstacle,None,43,55,inf,inf,inf,inf,inf
2808,Travel,None,43,56,1,1,inf,inf,1
2809,Travel,None,43,57,1,1,1,1,1
2810,Travel,None,43,58,1,1,1,1,1
2811,Travel,None,43,59,1,1,1,inf,1
2812,Travel,None,43,60,1,1,1,1,1
2813,Travel,None,43,61,1,inf,1,1,1
2814,Travel,None,43,62,1,1,1,1,1
2815,Travel,None,43,63,inf,1,1,1,1
2816,Travel,None,44,0,1,1,inf,1,1
2817,Travel,None,44,1,inf,1,1,1,1
2818,Obstacle,None,44,2,inf,inf,inf,inf,inf
2819,Obstacle,None,44,3,inf,inf,inf,inf,inf
2820,Travel,None,44,4,1,inf,inf,1,1
2821,Travel,None,44,5,1,1,1,1,1
2822,Travel,None,44,6,1,1,1,1,1
2823,Travel,None,44,7,inf,1,1,1,1
2824,Obstacle,None,44,8,inf,inf,inf,inf,inf
2825,Travel,None,44,9,1,1,inf,1,1
2826,Travel,None,44,10,1,1,1,1,1
2827,Travel,None,44,11,1,inf,1,1,1
2828,Travel,None,44,12,1,1,1,1,1
2829,Travel,None,44,13,1,1,1,1,1
2830,Travel,None,44,14,1,1,1,1,1
2831,Travel,None,44,15,1,1,1,1,1
2832,Travel,None,44,16,1,1,1,1,1
2833,Travel,None,44,17,1,1,1,1,1
2834,Travel,None,44,18,inf,1,1,inf,1
2835,Obstacle,None,44,19,inf,inf,inf,inf,inf
2836,Travel,None,44,20,1,inf,inf,1,1
2837,Travel,None,44,21,inf,1,1,1,1
2838,Obstacle,None,44,22,inf,inf,inf,inf,inf
2839,Travel,None,44,23,1,1,inf,1,1
2840,Travel,None,44,24,1,1,1,1,1
2841,Travel,None,44,25,1,1,1,1,1
2842,Travel,None,44,26,1,1,1,1,1
2843,Travel,None,44,27,1,1,1,1,1
2844,Travel,None,44,28,1,1,1,inf,1
2845,Travel,None,44,29,1,inf,1,inf,1
2846,Travel,None,44,30,1,1,1,1,1
2847,Travel,None,44,31,1,1,1,1,1
2848,Travel,None,44,32,1,1,1,1,1
2849,Travel,None,44,33,1,1,1,1,1
2850,Travel,None,44,34,1,1,1,1,1
2851,Travel,None,44,35,1,1,1,inf,1
2852,Travel,None,44,36,1,inf,1,1,1
2853,Travel,None,44,37,inf,1,1,1,1
2854,Obstacle,None,44,38,inf,inf,inf,inf,inf
2855,Travel,None,44,39,1,1,inf,1,1
2856,Travel,None,44,40,1,1,1,1,1
2857,Travel,None,44,41,1,1,1,1,1
2858,Travel,None,44,42,1,1,1,1,1
2859,Travel,None,44,43,1,1,1,1,1
2860,Travel,None,44,44,1,1,1,1,1
2861,Travel,None,44,45,1,1,1,1,1
2862,Travel,None,44,46,1,1,1,1,1
2863,Travel,None,44,47,1,inf,1,1,1
2864,Travel,None,44,48,1,1,1,1,1
2865,Travel,None,44,49,1,1,1,1,1
2866,Travel,None,44,50,1,1,1,1,1
2867,Travel,None,44,51,1,1,1,1,1
2868,Travel,None,44,52,1,1,1,1,1
2869,Travel,None,44,53,1,inf,1,inf,1
2870,Travel,None,44,54,1,1,1,1,1
2871,Travel,None,44,55,inf,inf,1,1,1
2872,Obstacle,None,44,56,inf,inf,inf,inf,inf
2873,Travel,None,44,57,1,1,inf,1,1
2874,Travel,None,44,58,inf,1,1,1,1
2875,Obstacle,None,44,59,inf,inf,inf,inf,inf
2876,Travel,None,44,60,1,1,inf,inf,1
2877,Travel,None,44,61,1,1,1,1,1
2878,Travel,None,44,62,1,1,1,1,1
2879,Travel,None,44,63,inf,1,1,1,1
2880,Travel,None,45,0,1,1,inf,1,1
2881,Travel,None,45,1,1,1,1,1,1
2882,Travel,None,45,2,1,inf,1,1,1
2883,Travel,None,45,3,1,inf,1,1,1
2884,Travel,None,45,4,1,1,1,1,1
2885,Travel,None,45,5,1,1,1,1,1
2886,Travel,None,45,6,1,1,1,1,1
2887,Travel,None,45,7,1,1,1,1,1
2888,Travel,None,45,8,1,inf,1,1,1
2889,Travel,None,45,9,1,1,1,1,1
2890,Travel,None,45,10,1,1,1,1,1
2891,Travel,None,45,11,1,1,1,1,1
2892,Travel,None,45,12,1,1,1,1,1
2893,Travel,None,45,13,1,1,1,1,1
2894,Travel,None,45,14,1,1,1,1,1
2895,Travel,None,45,15,1,1,1,1,1
2896,Travel,None,45,16,1,1,1,1,1
2897,Travel,None,45,17,inf,1,1,1,1
2898,Obstacle,None,45,18,inf,inf,inf,inf,inf
2899,Travel,None,45,19,1,inf,inf,inf,1
2900,Travel,None,45,20,1,1,1,1,1
2901,Travel,None,45,21,1,1,1,1,1
2902,Travel,None,45,22,1,inf,1,1,1
2903,Travel,None,45,23,1,1,1,1,1
2904,Travel,None,45,24,1,1,1,1,1
2905,Travel,None,45,25,1,1,1,1,1
2906,Travel,None,45,26,1,1,1,1,1
2907,Travel,None,45,27,inf,1,1,1,1
2908,Obstacle,None,45,28,inf,inf,inf,inf,inf
2909,Obstacle,None,45,29,inf,inf,inf,inf,inf
2910,Travel,None,45,30,1,1,inf,1,1
2911,Travel,None,45,31,1,1,1,1,1
2912,Travel,None,45,32,1,1,1,1,1
2913,Travel,None,45,33,1,1,1,inf,1
2914,Travel,None,45,34,inf,1,1,1,1
2915,Obstacle,None,45,35,inf,inf,inf,inf,inf
2916,Travel,None,45,36,1,1,inf,1,1
2917,Travel,None,45,37,1,1,1,1,1
2918,Travel,None,45,38,1,inf,1,1,1
2919,Travel,None,45,39,1,1,1,1,1
2920,Travel,None,45,40,1,1,1,1,1
2921,Travel,None,45,41,1,1,1,1,1
2922,Travel,None,45,42,1,1,1,1,1
2923,Travel,None,45,43,1,1,1,inf,1
