Grid size (x, y)
70,38
id,type,station,x,y,weight_to_NORTH,weight_to_WEST,weight_to_SOUTH,weight_to_EAST,weight_for_WAIT
2196,Travel,None,57,30,1,1,1,1,1
2197,Travel,None,57,31,1,1,1,1,1
2198,Eject,10120,57,32,1,1,1,inf,1
2199,Eject,10120,57,33,1,1,1,inf,1
2200,Travel,None,57,34,1,1,1,1,1
2201,Travel,None,57,35,1,1,1,1,1
2202,Travel,None,57,36,1,1,1,inf,1
2203,Induct,1060,57,37,inf,1,1,inf,1
2204,Obstacle,None,58,0,inf,inf,inf,inf,inf
2205,Obstacle,None,58,1,inf,inf,inf,inf,inf
2206,Travel,None,58,2,1,1,inf,1,1
2207,Eject,10113,58,3,inf,1,1,1,1
2208,Obstacle,None,58,4,inf,inf,inf,inf,inf
2209,Obstacle,None,58,5,inf,inf,inf,inf,inf
2210,Eject,10113,58,6,1,1,inf,1,1
2211,Eject,10114,58,7,inf,1,1,1,1
2212,Obstacle,None,58,8,inf,inf,inf,inf,inf
2213,Obstacle,None,58,9,inf,inf,inf,inf,inf
2214,Eject,10114,58,10,1,1,inf,1,1
2215,Eject,10115,58,11,inf,1,1,1,1
2216,Obstacle,None,58,12,inf,inf,inf,inf,inf
2217,Obstacle,None,58,13,inf,inf,inf,inf,inf
2218,Eject,10115,58,14,1,1,inf,1,1
2219,Eject,10116,58,15,inf,1,1,1,1
2220,Obstacle,None,58,16,inf,inf,inf,inf,inf
2221,Obstacle,None,58,17,inf,inf,inf,inf,inf
2222,Eject,10116,58,18,1,1,inf,1,1
2223,Eject,10117,58,19,inf,1,1,1,1
2224,Obstacle,None,58,20,inf,inf,inf,inf,inf
2225,Obstacle,None,58,21,inf,inf,inf,inf,inf
2226,Eject,10117,58,22,1,1,inf,1,1
2227,Eject,10118,58,23,inf,1,1,1,1
2228,Obstacle,None,58,24,inf,inf,inf,inf,inf
2229,Obstacle,None,58,25,inf,inf,inf,inf,inf
2230,Eject,10118,58,26,1,1,inf,1,1
2231,Eject,10119,58,27,inf,1,1,1,1
2232,Obstacle,None,58,28,inf,inf,inf,inf,inf
2233,Obstacle,None,58,29,inf,inf,inf,inf,inf
2234,Eject,10119,58,30,1,1,inf,1,1
2235,Eject,10120,58,31,inf,1,1,1,1
2236,Obstacle,None,58,32,inf,inf,inf,inf,inf
2237,Obstacle,None,58,33,inf,inf,inf,inf,inf
2238,Eject,10120,58,34,1,1,inf,1,1
2239,Travel,None,58,35,inf,1,1,1,1
2240,Obstacle,None,58,36,inf,inf,inf,inf,inf
2241,Obstacle,None,58,37,inf,inf,inf,inf,inf
2242,Obstacle,None,59,0,inf,inf,inf,inf,inf
2243,Obstacle,None,59,1,inf,inf,inf,inf,inf
2244,Travel,None,59,2,1,1,inf,1,1
2245,Eject,10113,59,3,inf,1,1,1,1
2246,Obstacle,None,59,4,inf,inf,inf,inf,inf
2247,Obstacle,None,59,5,inf,inf,inf,inf,inf
2248,Eject,10113,59,6,1,1,inf,1,1
2249,Eject,10114,59,7,inf,1,1,1,1
2250,Obstacle,None,59,8,inf,inf,inf,inf,inf
2251,Obstacle,None,59,9,inf,inf,inf,inf,inf
2252,Eject,10114,59,10,1,1,inf,1,1
2253,Eject,10115,59,11,inf,1,1,1,1
2254,Obstacle,None,59,12,inf,inf,inf,inf,inf
2255,Obstacle,None,59,13,inf,inf,inf,inf,inf
2256,Eject,10115,59,14,1,1,inf,1,1
2257,Eject,10116,59,15,inf,1,1,1,1
2258,Obstacle,None,59,16,inf,inf,inf,inf,inf
2259,Obstacle,None,59,17,inf,inf,inf,inf,inf
2260,Eject,10116,59,18,1,1,inf,1,1
2261,Eject,10117,59,19,inf,1,1,1,1
2262,Obstacle,None,59,20,inf,inf,inf,inf,inf
2263,Obstacle,None,59,21,inf,inf,inf,inf,inf
2264,Eject,10117,59,22,1,1,inf,1,1
2265,Eject,10118,59,23,inf,1,1,1,1
2266,Obstacle,None,59,24,inf,inf,inf,inf,inf
2267,Obstacle,None,59,25,inf,inf,inf,inf,inf
2268,Eject,10118,59,26,1,1,inf,1,1
2269,Eject,10119,59,27,inf,1,1,1,1
2270,Obstacle,None,59,28,inf,inf,inf,inf,inf
2271,Obstacle,None,59,29,inf,inf,inf,inf,inf
2272,Eject,10119,59,30,1,1,inf,1,1
2273,Eject,10120,59,31,inf,1,1,1,1
2274,Obstacle,None,59,32,inf,inf,inf,inf,inf
2275,Obstacle,None,59,33,inf,inf,inf,inf,inf
2276,Eject,10120,59,34,1,1,inf,1,1
2277,Travel,None,59,35,inf,1,1,1,1
2278,Obstacle,None,59,36,inf,inf,inf,inf,inf
2279,Obstacle,None,59,37,inf,inf,inf,inf,inf
2280,Induct,1061,60,0,1,inf,inf,1,1
2281,Travel,None,60,1,1,inf,1,1,1
2282,Travel,None,60,2,1,1,1,1,1
2283,Travel,None,60,3,1,1,1,1,1
2284,Eject,10113,60,4,1,inf,1,1,1
2285,Eject,10113,60,5,1,inf,1,1,1
2286,Travel,None,60,6,1,1,1,1,1
2287,Travel,None,60,7,1,1,1,1,1
2288,Eject,10114,60,8,1,inf,1,1,1
2289,Eject,10114,60,9,1,inf,1,1,1
2290,Travel,None,60,10,1,1,1,1,1
2291,Travel,None,60,11,1,1,1,1,1
2292,Eject,10115,60,12,1,inf,1,1,1
2293,Eject,10115,60,13,1,inf,1,1,1
2294,Travel,None,60,14,1,1,1,1,1
2295,Travel,None,60,15,1,1,1,1,1
2296,Eject,10116,60,16,1,inf,1,1,1
2297,Eject,10116,60,17,1,inf,1,1,1
2298,Travel,None,60,18,1,1,1,1,1
2299,Travel,None,60,19,1,1,1,1,1
2300,Eject,10117,60,20,1,inf,1,1,1
2301,Eject,10117,60,21,1,inf,1,1,1
2302,Travel,None,60,22,1,1,1,1,1
2303,Travel,None,60,23,1,1,1,1,1
2304,Eject,10118,60,24,1,inf,1,1,1
2305,Eject,10118,60,25,1,inf,1,1,1
2306,Travel,None,60,26,1,1,1,1,1
2307,Travel,None,60,27,1,1,1,1,1
2308,Eject,10119,60,28,1,inf,1,1,1
2309,Eject,10119,60,29,1,inf,1,1,1
2310,Travel,None,60,30,1,1,1,1,1
2311,Travel,None,60,31,1,1,1,1,1
2312,Eject,10120,60,32,1,inf,1,1,1
2313,Eject,10120,60,33,1,inf,1,1,1
2314,Travel,None,60,34,1,1,1,1,1
2315,Travel,None,60,35,1,1,1,1,1
2316,Travel,None,60,36,1,inf,1,1,1
2317,Induct,1062,60,37,inf,inf,1,1,1
2318,Induct,1063,61,0,1,1,inf,inf,1
2319,Travel,None,61,1,1,1,1,inf,1
2320,Travel,None,61,2,1,1,1,1,1
2321,Travel,None,61,3,1,1,1,1,1
2322,Eject,10121,61,4,1,1,1,inf,1
2323,Eject,10121,61,5,1,1,1,inf,1
2324,Travel,None,61,6,1,1,1,1,1
2325,Travel,None,61,7,1,1,1,1,1
2326,Eject,10122,61,8,1,1,1,inf,1
2327,Eject,10122,61,9,1,1,1,inf,1
2328,Travel,None,61,10,1,1,1,1,1
2329,Travel,None,61,11,1,1,1,1,1
2330,Eject,10123,61,12,1,1,1,inf,1
2331,Eject,10123,61,13,1,1,1,inf,1
2332,Travel,None,61,14,1,1,1,1,1
2333,Travel,None,61,15,1,1,1,1,1
2334,Eject,10124,61,16,1,1,1,inf,1
2335,Eject,10124,61,17,1,1,1,inf,1
2336,Travel,None,61,18,1,1,1,1,1
2337,Travel,None,61,19,1,1,1,1,1
2338,Eject,10125,61,20,1,1,1,inf,1
2339,Eject,10125,61,21,1,1,1,inf,1
2340,Travel,None,61,22,1,1,1,1,1
2341,Travel,None,61,23,1,1,1,1,1
2342,Eject,10126,61,24,1,1,1,inf,1
2343,Eject,10126,61,25,1,1,1,inf,1
2344,Travel,None,61,26,1,1,1,1,1
2345,Travel,None,61,27,1,1,1,1,1
2346,Eject,10127,61,28,1,1,1,inf,1
2347,Eject,10127,61,29,1,1,1,inf,1
2348,Travel,None,61,30,1,1,1,1,1
2349,Travel,None,61,31,1,1,1,1,1
2350,Eject,10128,61,32,1,1,1,inf,1
2351,Eject,10128,61,33,1,1,1,inf,1
2352,Travel,None,61,34,1,1,1,1,1
2353,Travel,None,61,35,1,1,1,1,1
2354,Travel,None,61,36,1,1,1,inf,1
2355,Induct,1064,61,37,inf,1,1,inf,1
2356,Obstacle,None,62,0,inf,inf,inf,inf,inf
2357,Obstacle,None,62,1,inf,inf,inf,inf,inf
2358,Travel,None,62,2,1,1,inf,1,1
2359,Eject,10121,62,3,inf,1,1,1,1
2360,Obstacle,None,62,4,inf,inf,inf,inf,inf
2361,Obstacle,None,62,5,inf,inf,inf,inf,inf
2362,Eject,10121,62,6,1,1,inf,1,1
2363,Eject,10122,62,7,inf,1,1,1,1
2364,Obstacle,None,62,8,inf,inf,inf,inf,inf
2365,Obstacle,None,62,9,inf,inf,inf,inf,inf
2366,Eject,10122,62,10,1,1,inf,1,1
2367,Eject,10123,62,11,inf,1,1,1,1
2368,Obstacle,None,62,12,inf,inf,inf,inf,inf
2369,Obstacle,None,62,13,inf,inf,inf,inf,inf
2370,Eject,10123,62,14,1,1,inf,1,1
2371,Eject,10124,62,15,inf,1,1,1,1
2372,Obstacle,None,62,16,inf,inf,inf,inf,inf
2373,Obstacle,None,62,17,inf,inf,inf,inf,inf
2374,Eject,10124,62,18,1,1,inf,1,1
2375,Eject,10125,62,19,inf,1,1,1,1
2376,Obstacle,None,62,20,inf,inf,inf,inf,inf
2377,Obstacle,None,62,21,inf,inf,inf,inf,inf
2378,Eject,10125,62,22,1,1,inf,1,1
2379,Eject,10126,62,23,inf,1,1,1,1
2380,Obstacle,None,62,24,inf,inf,inf,inf,inf
2381,Obstacle,None,62,25,inf,inf,inf,inf,inf
2382,Eject,10126,62,26,1,1,inf,1,1
2383,Eject,10127,62,27,inf,1,1,1,1
2384,Obstacle,None,62,28,inf,inf,inf,inf,inf
2385,Obstacle,None,62,29,inf,inf,inf,inf,inf
2386,Eject,10127,62,30,1,1,inf,1,1
2387,Eject,10128,62,31,inf,1,1,1,1
2388,Obstacle,None,62,32,inf,inf,inf,inf,inf
2389,Obstacle,None,62,33,inf,inf,inf,inf,inf
2390,Eject,10128,62,34,1,1,inf,1,1
2391,Travel,None,62,35,inf,1,1,1,1
2392,Obstacle,None,62,36,inf,inf,inf,inf,inf
2393,Obstacle,None,62,37,inf,inf,inf,inf,inf
2394,Obstacle,None,63,0,inf,inf,inf,inf,inf
2395,Obstacle,None,63,1,inf,inf,inf,inf,inf
2396,Travel,None,63,2,1,1,inf,1,1
2397,Eject,10121,63,3,inf,1,1,1,1
2398,Obstacle,None,63,4,inf,inf,inf,inf,inf
2399,Obstacle,None,63,5,inf,inf,inf,inf,inf
2400,Eject,10121,63,6,1,1,inf,1,1
2401,Eject,10122,63,7,inf,1,1,1,1
2402,Obstacle,None,63,8,inf,inf,inf,inf,inf
2403,Obstacle,None,63,9,inf,inf,inf,inf,inf
2404,Eject,10122,63,10,1,1,inf,1,1
2405,Eject,10123,63,11,inf,1,1,1,1
2406,Obstacle,None,63,12,inf,inf,inf,inf,inf
2407,Obstacle,None,63,13,inf,inf,inf,inf,inf
2408,Eject,10123,63,14,1,1,inf,1,1
2409,Eject,10124,63,15,inf,1,1,1,1
2410,Obstacle,None,63,16,inf,inf,inf,inf,inf
2411,Obstacle,None,63,17,inf,inf,inf,inf,inf
2412,Eject,10124,63,18,1,1,inf,1,1
2413,Eject,10125,63,19,inf,1,1,1,1
2414,Obstacle,None,63,20,inf,inf,inf,inf,inf
2415,Obstacle,None,63,21,inf,inf,inf,inf,inf
2416,Eject,10125,63,22,1,1,inf,1,1
2417,Eject,10126,63,23,inf,1,1,1,1
2418,Obstacle,None,63,24,inf,inf,inf,inf,inf
2419,Obstacle,None,63,25,inf,inf,inf,inf,inf
2420,Eject,10126,63,26,1,1,inf,1,1
2421,Eject,10127,63,27,inf,1,1,1,1
2422,Obstacle,None,63,28,inf,inf,inf,inf,inf
2423,Obstacle,None,63,29,inf,inf,inf,inf,inf
2424,Eject,10127,63,30,1,1,inf,1,1
2425,Eject,10128,63,31,inf,1,1,1,1
2426,Obstacle,None,63,32,inf,inf,inf,inf,inf
2427,Obstacle,None,63,33,inf,inf,inf,inf,inf
2428,Eject,10128,63,34,1,1,inf,1,1
2429,Travel,None,63,35,inf,1,1,1,1
2430,Obstacle,None,63,36,inf,inf,inf,inf,inf
2431,Obstacle,None,63,37,inf,inf,inf,inf,inf
2432,Induct,1065,64,0,1,inf,inf,1,1
2433,Travel,None,64,1,1,inf,1,1,1
2434,Travel,None,64,2,1,1,1,1,1
2435,Travel,None,64,3,1,1,1,1,1
2436,Eject,10121,64,4,1,inf,1,1,1
2437,Eject,10121,64,5,1,inf,1,1,1
2438,Travel,None,64,6,1,1,1,1,1
2439,Travel,None,64,7,1,1,1,1,1
2440,Eject,10122,64,8,1,inf,1,1,1
2441,Eject,10122,64,9,1,inf,1,1,1
2442,Travel,None,64,10,1,1,1,1,1
2443,Travel,None,64,11,1,1,1,1,1
2444,Eject,10123,64,12,1,inf,1,1,1
2445,Eject,10123,64,13,1,inf,1,1,1
2446,Travel,None,64,14,1,1,1,1,1
2447,Travel,None,64,15,1,1,1,1,1
2448,Eject,10124,64,16,1,inf,1,1,1
2449,Eject,10124,64,17,1,inf,1,1,1
2450,Travel,None,64,18,1,1,1,1,1
2451,Travel,None,64,19,1,1,1,1,1
2452,Eject,10125,64,20,1,inf,1,1,1
2453,Eject,10125,64,21,1,inf,1,1,1
2454,Travel,None,64,22,1,1,1,1,1
2455,Travel,None,64,23,1,1,1,1,1
2456,Eject,10126,64,24,1,inf,1,1,1
2457,Eject,10126,64,25,1,inf,1,1,1
2458,Travel,None,64,26,1,1,1,1,1
2459,Travel,None,64,27,1,1,1,1,1
2460,Eject,10127,64,28,1,inf,1,1,1
2461,Eject,10127,64,29,1,inf,1,1,1
2462,Travel,None,64,30,1,1,1,1,1
2463,Travel,None,64,31,1,1,1,1,1
2464,Eject,10128,64,32,1,inf,1,1,1
2465,Eject,10128,64,33,1,inf,1,1,1
2466,Travel,None,64,34,1,1,1,1,1
2467,Travel,None,64,35,1,1,1,1,1
2468,Travel,None,64,36,1,inf,1,1,1
2469,Induct,1066,64,37,inf,inf,1,1,1
2470,Induct,1067,65,0,1,1,inf,inf,1
2471,Travel,None,65,1,1,1,1,inf,1
2472,Travel,None,65,2,1,1,1,1,1
2473,Travel,None,65,3,1,1,1,1,1
2474,Eject,10129,65,4,1,1,1,inf,1
2475,Eject,10129,65,5,1,1,1,inf,1
2476,Travel,None,65,6,1,1,1,1,1
2477,Travel,None,65,7,1,1,1,1,1
2478,Eject,10130,65,8,1,1,1,inf,1
2479,Eject,10130,65,9,1,1,1,inf,1
2480,Travel,None,65,10,1,1,1,1,1
2481,Travel,None,65,11,1,1,1,1,1
2482,Eject,10131,65,12,1,1,1,inf,1
2483,Eject,10131,65,13,1,1,1,inf,1
2484,Travel,None,65,14,1,1,1,1,1
2485,Travel,None,65,15,1,1,1,1,1
2486,Eject,10132,65,16,1,1,1,inf,1
2487,Eject,10132,65,17,1,1,1,inf,1
2488,Travel,None,65,18,1,1,1,1,1
2489,Travel,None,65,19,1,1,1,1,1
2490,Eject,10133,65,20,1,1,1,inf,1
2491,Eject,10133,65,21,1,1,1,inf,1
2492,Travel,None,65,22,1,1,1,1,1
2493,Travel,None,65,23,1,1,1,1,1
2494,Eject,10134,65,24,1,1,1,inf,1
2495,Eject,10134,65,25,1,1,1,inf,1
2496,Travel,None,65,26,1,1,1,1,1
2497,Travel,None,65,27,1,1,1,1,1
2498,Eject,10135,65,28,1,1,1,inf,1
2499,Eject,10135,65,29,1,1,1,inf,1
2500,Travel,None,65,30,1,1,1,1,1
2501,Travel,None,65,31,1,1,1,1,1
2502,Eject,10136,65,32,1,1,1,inf,1
2503,Eject,10136,65,33,1,1,1,inf,1
2504,Travel,None,65,34,1,1,1,1,1
2505,Travel,None,65,35,1,1,1,1,1
2506,Travel,None,65,36,1,1,1,inf,1
2507,Induct,1068,65,37,inf,1,1,inf,1
2508,Obstacle,None,66,0,inf,inf,inf,inf,inf
2509,Obstacle,None,66,1,inf,inf,inf,inf,inf
2510,Travel,None,66,2,1,1,inf,1,1
2511,Eject,10129,66,3,inf,1,1,1,1
2512,Obstacle,None,66,4,inf,inf,inf,inf,inf
2513,Obstacle,None,66,5,inf,inf,inf,inf,inf
2514,Eject,10129,66,6,1,1,inf,1,1
2515,Eject,10130,66,7,inf,1,1,1,1
2516,Obstacle,None,66,8,inf,inf,inf,inf,inf
2517,Obstacle,None,66,9,inf,inf,inf,inf,inf
2518,Eject,10130,66,10,1,1,inf,1,1
2519,Eject,10131,66,11,inf,1,1,1,1
2520,Obstacle,None,66,12,inf,inf,inf,inf,inf
2521,Obstacle,None,66,13,inf,inf,inf,inf,inf
2522,Eject,10131,66,14,1,1,inf,1,1
2523,Eject,10132,66,15,inf,1,1,1,1
2524,Obstacle,None,66,16,inf,inf,inf,inf,inf
2525,Obstacle,None,66,17,inf,inf,inf,inf,inf
2526,Eject,10132,66,18,1,1,inf,1,1
2527,Eject,10133,66,19,inf,1,1,1,1
2528,Obstacle,None,66,20,inf,inf,inf,inf,inf
2529,Obstacle,None,66,21,inf,inf,inf,inf,inf
2530,Eject,10133,66,22,1,1,inf,1,1
2531,Eject,10134,66,23,inf,1,1,1,1
2532,Obstacle,None,66,24,inf,inf,inf,inf,inf
2533,Obstacle,None,66,25,inf,inf,inf,inf,inf
2534,Eject,10134,66,26,1,1,inf,1,1
2535,Eject,10135,66,27,inf,1,1,1,1
2536,Obstacle,None,66,28,inf,inf,inf,inf,inf
2537,Obstacle,None,66,29,inf,inf,inf,inf,inf
2538,Eject,10135,66,30,1,1,inf,1,1
2539,Eject,10136,66,31,inf,1,1,1,1
2540,Obstacle,None,66,32,inf,inf,inf,inf,inf
2541,Obstacle,None,66,33,inf,inf,inf,inf,inf
2542,Eject,10136,66,34,1,1,inf,1,1
2543,Travel,None,66,35,inf,1,1,1,1
2544,Obstacle,None,66,36,inf,inf,inf,inf,inf
2545,Obstacle,None,66,37,inf,inf,inf,inf,inf
2546,Obstacle,None,67,0,inf,inf,inf,inf,inf
2547,Obstacle,None,67,1,inf,inf,inf,inf,inf
2548,Travel,None,67,2,1,1,inf,1,1
2549,Eject,10129,67,3,inf,1,1,1,1
2550,Obstacle,None,67,4,inf,inf,inf,inf,inf
2551,Obstacle,None,67,5,inf,inf,inf,inf,inf
2552,Eject,10129,67,6,1,1,inf,1,1
2553,Eject,10130,67,7,inf,1,1,1,1
2554,Obstacle,None,67,8,inf,inf,inf,inf,inf
2555,Obstacle,None,67,9,inf,inf,inf,inf,inf
2556,Eject,10130,67,10,1,1,inf,1,1
2557,Eject,10131,67,11,inf,1,1,1,1
2558,Obstacle,None,67,12,inf,inf,inf,inf,inf
2559,Obstacle,None,67,13,inf,inf,inf,inf,inf
2560,Eject,10131,67,14,1,1,inf,1,1
2561,Eject,10132,67,15,inf,1,1,1,1
2562,Obstacle,None,67,16,inf,inf,inf,inf,inf
2563,Obstacle,None,67,17,inf,inf,inf,inf,inf
2564,Eject,10132,67,18,1,1,inf,1,1
2565,Eject,10133,67,19,inf,1,1,1,1
2566,Obstacle,None,67,20,inf,inf,inf,inf,inf
2567,Obstacle,None,67,21,inf,inf,inf,inf,inf
2568,Eject,10133,67,22,1,1,inf,1,1
2569,Eject,10134,67,23,inf,1,1,1,1
2570,Obstacle,None,67,24,inf,inf,inf,inf,inf
2571,Obstacle,None,67,25,inf,inf,inf,inf,inf
2572,Eject,10134,67,26,1,1,inf,1,1
2573,Eject,10135,67,27,inf,1,1,1,1
2574,Obstacle,None,67,28,inf,inf,inf,inf,inf
2575,Obstacle,None,67,29,inf,inf,inf,inf,inf
2576,Eject,10135,67,30,1,1,inf,1,1
2577,Eject,10136,67,31,inf,1,1,1,1
2578,Obstacle,None,67,32,inf,inf,inf,inf,inf
2579,Obstacle,None,67,33,inf,inf,inf,inf,inf
2580,Eject,10136,67,34,1,1,inf,1,1
2581,Travel,None,67,35,inf,1,1,1,1
2582,Obstacle,None,67,36,inf,inf,inf,inf,inf
2583,Obstacle,None,67,37,inf,inf,inf,inf,inf
2584,Induct,1069,68,0,1,inf,inf,1,1
2585,Travel,None,68,1,1,inf,1,1,1
2586,Travel,None,68,2,1,1,1,1,1
2587,Travel,None,68,3,1,1,1,1,1
2588,Eject,10129,68,4,1,inf,1,1,1
2589,Eject,10129,68,5,1,inf,1,1,1
2590,Travel,None,68,6,1,1,1,1,1
2591,Travel,None,68,7,1,1,1,1,1
2592,Eject,10130,68,8,1,inf,1,1,1
2593,Eject,10130,68,9,1,inf,1,1,1
2594,Travel,None,68,10,1,1,1,1,1
2595,Travel,None,68,11,1,1,1,1,1
2596,Eject,10131,68,12,1,inf,1,1,1
2597,Eject,10131,68,13,1,inf,1,1,1
2598,Travel,None,68,14,1,1,1,1,1
2599,Travel,None,68,15,1,1,1,1,1
2600,Eject,10132,68,16,1,inf,1,1,1
2601,Eject,10132,68,17,1,inf,1,1,1
2602,Travel,None,68,18,1,1,1,1,1
2603,Travel,None,68,19,1,1,1,1,1
2604,Eject,10133,68,20,1,inf,1,1,1
2605,Eject,10133,68,21,1,inf,1,1,1
2606,Travel,None,68,22,1,1,1,1,1
2607,Travel,None,68,23,1,1,1,1,1
2608,Eject,10134,68,24,1,inf,1,1,1
2609,Eject,10134,68,25,1,inf,1,1,1
2610,Travel,None,68,26,1,1,1,1,1
2611,Travel,None,68,27,1,1,1,1,1
2612,Eject,10135,68,28,1,inf,1,1,1
2613,Eject,10135,68,29,1,inf,1,1,1
2614,Travel,None,68,30,1,1,1,1,1
2615,Travel,None,68,31,1,1,1,1,1
2616,Eject,10136,68,32,1,inf,1,1,1
2617,Eject,10136,68,33,1,inf,1,1,1
2618,Travel,None,68,34,1,1,1,1,1
2619,Travel,None,68,35,1,1,1,1,1
2620,Travel,None,68,36,1,inf,1,1,1
2621,Induct,1070,68,37,inf,inf,1,1,1
2622,Induct,1071,69,0,1,1,inf,inf,1
2623,Travel,None,69,1,1,1,1,inf,1
2624,Travel,None,69,2,1,1,1,inf,1
2625,Travel,None,69,3,1,1,1,inf,1
2626,Travel,None,69,4,1,1,1,inf,1
2627,Travel,None,69,5,1,1,1,inf,1
2628,Travel,None,69,6,1,1,1,inf,1
2629,Travel,None,69,7,1,1,1,inf,1
2630,Travel,None,69,8,1,1,1,inf,1
2631,Travel,None,69,9,1,1,1,inf,1
2632,Travel,None,69,10,1,1,1,inf,1
2633,Travel,None,69,11,1,1,1,inf,1
2634,Travel,None,69,12,1,1,1,inf,1
2635,Travel,None,69,13,1,1,1,inf,1
2636,Travel,None,69,14,1,1,1,inf,1
2637,Travel,None,69,15,1,1,1,inf,1
2638,Travel,None,69,16,1,1,1,inf,1
2639,Travel,None,69,17,1,1,1,inf,1
2640,Travel,None,69,18,1,1,1,inf,1
2641,Travel,None,69,19,1,1,1,inf,1
2642,Travel,None,69,20,1,1,1,inf,1
2643,Travel,None,69,21,1,1,1,inf,1
2644,Travel,None,69,22,1,1,1,inf,1
2645,Travel,None,69,23,1,1,1,inf,1
2646,Travel,None,69,24,1,1,1,inf,1
2647,Travel,None,69,25,1,1,1,inf,1
2648,Travel,None,69,26,1,1,1,inf,1
2649,Travel,None,69,27,1,1,1,inf,1
2650,Travel,None,69,28,1,1,1,inf,1
2651,Travel,None,69,29,1,1,1,inf,1
2652,Travel,None,69,30,1,1,1,inf,1
2653,Travel,None,69,31,1,1,1,inf,1
2654,Travel,None,69,32,1,1,1,inf,1
2655,Travel,None,69,33,1,1,1,inf,1
2656,Travel,None,69,34,1,1,1,inf,1
2657,Travel,None,69,35,1,1,1,inf,1
2658,Travel,None,69,36,1,1,1,inf,1
2659,Induct,1072,69,37,inf,1,1,inf,1
